Device info: 
    Name                          : 	Intel RealSense D415
    Serial Number                 : 	104122061117
    Firmware Version              : 	05.13.00.50
    Recommended Firmware Version  : 	05.13.00.50
    Physical Port                 : 	2-1-15
    Debug Op Code                 : 	15
    Advanced Mode                 : 	YES
    Product Id                    : 	0AD3
    Camera Locked                 : 	YES
    Usb Type Descriptor           : 	3.2
    Product Line                  : 	D400
    Asic Serial Number            : 	108123024431
    Firmware Update Id            : 	108123024431

Stream Profiles supported by Stereo Module
 Supported modes:
    stream       resolution      fps       format   
  FOV (deg):  	70.13 x 43.13

 Intrinsic of "Color" / 1280x720 / {YUYV/RGB8/BGR8/RGBA8/BGRA8/Y16}
  Width:      	1280
  Height:     	720
  PPX:        	634.871459960938
  PPY:        	353.14697265625
  Fx:         	911.763061523438
  Fy:         	910.939575195312
  Distortion: 	Inverse Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	70.13 x 43.13

 Intrinsic of "Color" / 1920x1080 / {YUYV/RGB8/BGR8/RGBA8/BGRA8/Y16/RAW16}
  Width:      	1920
  Height:     	1080
  PPX:        	952.307250976562
  PPY:        	529.720458984375
  Fx:         	1367.64465332031
  Fy:         	1366.40930175781
  Distortion: 	Inverse Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	70.13 x 43.13

 Intrinsic of "Infrared" / 424x240 / {RGB8/BGR8/RGBA8/BGRA8/UYVY}
  Width:      	424
  Height:     	240
  PPX:        	212.437408447266
  PPY:        	121.061065673828
  Fx:         	297.455047607422
  Fy:         	297.455047607422
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	70.96 x 43.94

 Intrinsic of "Infrared" / 480x270 / {RGB8/BGR8/RGBA8/BGRA8/UYVY}
  Width:      	480
  Height:     	270
  PPX:        	240.492080688477
  PPY:        	136.193695068359
  Fx:         	334.636932373047
  Fy:         	334.636932373047
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	71.3 x 43.94

 Intrinsic of "Infrared" / 640x360 / {RGB8/BGR8/RGBA8/BGRA8/UYVY}
  Width:      	640
  Height:     	360
  PPX:        	320.656097412109
  PPY:        	181.591598510742
  Fx:         	446.182586669922
  Fy:         	446.182586669922
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	71.3 x 43.94

 Intrinsic of "Infrared" / 640x480 / {RGB8/BGR8/RGBA8/BGRA8/UYVY}
  Width:      	640
  Height:     	480
  PPX:        	320.874816894531
  PPY:        	242.122131347656
  Fx:         	594.910095214844
  Fy:         	594.910095214844
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	56.55 x 43.94

 Intrinsic of "Infrared" / 848x100 / {RGB8/BGR8/RGBA8/BGRA8/UYVY}
  Width:      	848
  Height:     	100
  PPX:        	424.874816894531
  PPY:        	52.1221313476562
  Fx:         	594.910095214844
  Fy:         	594.910095214844
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	70.96 x 9.608

 Intrinsic of "Infrared" / 848x480 / {RGB8/BGR8/RGBA8/BGRA8/UYVY}
  Width:      	848
  Height:     	480
  PPX:        	424.874816894531
  PPY:        	242.122131347656
  Fx:         	594.910095214844
  Fy:         	594.910095214844
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	70.96 x 43.94

 Intrinsic of "Infrared" / 1280x720 / {RGB8/BGR8/RGBA8/BGRA8/UYVY}
  Width:      	1280
  Height:     	720
  PPX:        	641.312194824219
  PPY:        	363.183197021484
  Fx:         	892.365173339844
  Fy:         	892.365173339844
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	71.3 x 43.94

 Intrinsic of "Infrared 1" / 424x240 / {Y8}
  Width:      	424
  Height:     	240
  PPX:        	212.437408447266
  PPY:        	121.061065673828
  Fx:         	297.455047607422
  Fy:         	297.455047607422
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	70.96 x 43.94

 Intrinsic of "Infrared 1" / 480x270 / {Y8}
  Width:      	480
  Height:     	270
  PPX:        	240.492080688477
  PPY:        	136.193695068359
  Fx:         	334.636932373047
  Fy:         	334.636932373047
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	71.3 x 43.94

 Intrinsic of "Infrared 1" / 640x360 / {Y8}
  Width:      	640
  Height:     	360
  PPX:        	320.656097412109
  PPY:        	181.591598510742
  Fx:         	446.182586669922
  Fy:         	446.182586669922
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	71.3 x 43.94

 Intrinsic of "Infrared 1" / 640x480 / {Y8}
  Width:      	640
  Height:     	480
  PPX:        	320.874816894531
  PPY:        	242.122131347656
  Fx:         	594.910095214844
  Fy:         	594.910095214844
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	56.55 x 43.94

 Intrinsic of "Infrared 1" / 848x100 / {Y8}
  Width:      	848
  Height:     	100
  PPX:        	424.874816894531
  PPY:        	52.1221313476562
  Fx:         	594.910095214844
  Fy:         	594.910095214844
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	70.96 x 9.608

 Intrinsic of "Infrared 1" / 848x480 / {Y8}
  Width:      	848
  Height:     	480
  PPX:        	424.874816894531
  PPY:        	242.122131347656
  Fx:         	594.910095214844
  Fy:         	594.910095214844
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	70.96 x 43.94

 Intrinsic of "Infrared 1" / 1280x720 / {Y8}
  Width:      	1280
  Height:     	720
  PPX:        	641.312194824219
  PPY:        	363.183197021484
  Fx:         	892.365173339844
  Fy:         	892.365173339844
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	71.3 x 43.94

 Intrinsic of "Infrared 1" / 1920x1080 / {Y8/RAW10/Y10BPACK}
  Width:      	1920
  Height:     	1080
  PPX:        	961.968322753906
  PPY:        	544.774780273438
  Fx:         	1338.54772949219
  Fy:         	1338.54772949219
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	71.3 x 43.94

 Intrinsic of "Infrared 2" / 424x240 / {Y8}
  Width:      	424
  Height:     	240
  PPX:        	212.437408447266
  PPY:        	121.061065673828
  Fx:         	297.455047607422
  Fy:         	297.455047607422
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	70.96 x 43.94

 Intrinsic of "Infrared 2" / 480x270 / {Y8}
  Width:      	480
  Height:     	270
  PPX:        	240.492080688477
  PPY:        	136.193695068359
  Fx:         	334.636932373047
  Fy:         	334.636932373047
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	71.3 x 43.94

 Intrinsic of "Infrared 2" / 640x360 / {Y8}
  Width:      	640
  Height:     	360
  PPX:        	320.656097412109
  PPY:        	181.591598510742
  Fx:         	446.182586669922
  Fy:         	446.182586669922
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	71.3 x 43.94

 Intrinsic of "Infrared 2" / 640x480 / {Y8}
  Width:      	640
  Height:     	480
  PPX:        	320.874816894531
  PPY:        	242.122131347656
  Fx:         	594.910095214844
  Fy:         	594.910095214844
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	56.55 x 43.94

 Intrinsic of "Infrared 2" / 848x100 / {Y8}
  Width:      	848
  Height:     	100
  PPX:        	424.874816894531
  PPY:        	52.1221313476562
  Fx:         	594.910095214844
  Fy:         	594.910095214844
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	70.96 x 9.608

 Intrinsic of "Infrared 2" / 848x480 / {Y8}
  Width:      	848
  Height:     	480
  PPX:        	424.874816894531
  PPY:        	242.122131347656
  Fx:         	594.910095214844
  Fy:         	594.910095214844
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	70.96 x 43.94

 Intrinsic of "Infrared 2" / 1280x720 / {Y8}
  Width:      	1280
  Height:     	720
  PPX:        	641.312194824219
  PPY:        	363.183197021484
  Fx:         	892.365173339844
  Fy:         	892.365173339844
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	71.3 x 43.94

 Intrinsic of "Infrared 2" / 1920x1080 / {Y8}
  Width:      	1920
  Height:     	1080
  PPX:        	961.968322753906
  PPY:        	544.774780273438
  Fx:         	1338.54772949219
  Fy:         	1338.54772949219
  Distortion: 	Brown Conrady
  Coeffs:     	0  	0  	0  	0  	0  
  FOV (deg):  	71.3 x 43.94


Extrinsic Parameters:
Extrinsic from "Depth"	  To	  "Depth" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: 0  0  0  

Extrinsic from "Depth"	  To	  "Color" :
 Rotation Matrix:
   0.999986         0.00133789       0.00503503    
  -0.00135814       0.999991         0.00401917    
  -0.0050296       -0.00402595       0.999979      

 Translation Vector: 0.0149116842076182  -4.71096100227442e-05  -0.000271696946583688  

Extrinsic from "Depth"	  To	  "Infrared" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: 0  0  0  

Extrinsic from "Depth"	  To	  "Infrared 1" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: 0  0  0  

Extrinsic from "Depth"	  To	  "Infrared 2" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: -0.0551542453467846  0  0  

Extrinsic from "Color"	  To	  "Depth" :
 Rotation Matrix:
   0.999986        -0.00135814      -0.0050296     
   0.00133789       0.999991        -0.00402595    
   0.00503503       0.00401917       0.999979      

 Translation Vector: -0.0149129126220942  2.60650813288521e-05  0.000196799956029281  

Extrinsic from "Color"	  To	  "Color" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: 0  0  0  

Extrinsic from "Color"	  To	  "Infrared" :
 Rotation Matrix:
   0.999986        -0.00135814      -0.0050296     
   0.00133789       0.999991        -0.00402595    
   0.00503503       0.00401917       0.999979      

 Translation Vector: -0.0149129126220942  2.60650813288521e-05  0.000196799956029281  

Extrinsic from "Color"	  To	  "Infrared 1" :
 Rotation Matrix:
   0.999986        -0.00135814      -0.0050296     
   0.00133789       0.999991        -0.00402595    
   0.00503503       0.00401917       0.999979      

 Translation Vector: -0.0149129126220942  2.60650813288521e-05  0.000196799956029281  

Extrinsic from "Color"	  To	  "Infrared 2" :
 Rotation Matrix:
   0.999986        -0.00135814      -0.0050296     
   0.00133789       0.999991        -0.00402595    
   0.00503503       0.00401917       0.999979      

 Translation Vector: -0.0700671598315239  2.60650813288521e-05  0.000196799956029281  

Extrinsic from "Infrared"	  To	  "Depth" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: 0  0  0  

Extrinsic from "Infrared"	  To	  "Color" :
 Rotation Matrix:
   0.999986         0.00133789       0.00503503    
  -0.00135814       0.999991         0.00401917    
  -0.0050296       -0.00402595       0.999979      

 Translation Vector: 0.0149116842076182  -4.71096100227442e-05  -0.000271696946583688  

Extrinsic from "Infrared"	  To	  "Infrared" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: 0  0  0  

Extrinsic from "Infrared"	  To	  "Infrared 1" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: 0  0  0  

Extrinsic from "Infrared"	  To	  "Infrared 2" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: -0.0551542453467846  0  0  

Extrinsic from "Infrared 1"	  To	  "Depth" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: 0  0  0  

Extrinsic from "Infrared 1"	  To	  "Color" :
 Rotation Matrix:
   0.999986         0.00133789       0.00503503    
  -0.00135814       0.999991         0.00401917    
  -0.0050296       -0.00402595       0.999979      

 Translation Vector: 0.0149116842076182  -4.71096100227442e-05  -0.000271696946583688  

Extrinsic from "Infrared 1"	  To	  "Infrared" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: 0  0  0  

Extrinsic from "Infrared 1"	  To	  "Infrared 1" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: 0  0  0  

Extrinsic from "Infrared 1"	  To	  "Infrared 2" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: -0.0551542453467846  0  0  

Extrinsic from "Infrared 2"	  To	  "Depth" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: 0.0551542453467846  0  0  

Extrinsic from "Infrared 2"	  To	  "Color" :
 Rotation Matrix:
   0.999986         0.00133789       0.00503503    
  -0.00135814       0.999991         0.00401917    
  -0.0050296       -0.00402595       0.999979      

 Translation Vector: 0.0700651779770851  -0.000122016674140468  -0.000549100921489298  

Extrinsic from "Infrared 2"	  To	  "Infrared" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: 0.0551542453467846  0  0  

Extrinsic from "Infrared 2"	  To	  "Infrared 1" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: 0.0551542453467846  0  0  

Extrinsic from "Infrared 2"	  To	  "Infrared 2" :
 Rotation Matrix:
   1   0   0
   0   1   0
   0   0   1

 Translation Vector: 0  0  0
